"airport","airport_name","countryCode","date","datetime","raw_metar","visibility","wind","precipitation","freezing","dangerous","VMC_IMC","latitude","longitude"
"OIYY","YAZD/SHAHID SADOOGHI","IRN","20-01-22","""2020-01-22T16:30:00.000Z""","OIYY 221630Z 00000KT 5000 HZ FEW040 SCT200 07/01 Q1018 20-01-22",0,0,0,0,0,0,31.90611111111111,54.27638888888889
"OIZH","ZAHEDAN/INTL","IRN","20-01-22","""2020-01-22T16:30:00.000Z""","OIZH 221630Z 03004KT CAVOK 05/03 Q1024 A3024 20-01-22",0,0,0,0,0,0,29.473333333333333,60.90333333333333
"OITL","ARDABIL","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OITL 221600Z 10004KT CAVOK M06/M08 Q1016 20-01-22",0,0,0,2.5,0,0,38.32666666666667,48.424166666666665
"OITR","UROMIYEH","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OITR 221600Z 00000KT 9999 SCT035 BKN090 M02/M06 Q1017 20-01-22",0,0,0,0,0,0,37.671388888888885,45.06916666666667
"OIZB","ZABOL","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OIZB 221600Z 34010KT CAVOK 11/06 Q1024 20-01-22",0,0,0,0,0,0,31.098333333333333,61.54388888888889
"OIZI","IRAN SHAHR","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OIZI 221600Z 04004KT 9999 FEW040 SCT100 18/08 Q1020 20-01-22",0,0,0,0,0,0,27.228888888888886,60.721111111111114
"OIBP","PARS SPECIAL ZONE/PERSIAN GULF","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OIBP 221600Z 00000KT 9999 SCT040 BKN090 19/15 Q1017 A3004 20-01-22",0,0,0,0,0,0,27.379444444444445,52.73777777777778
"OIIE","TEHRAN/IMAM KHOMAINI INTL","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OIIE 221600Z 09016KT 9999 SCT040 BKN100 05/M02 Q1019 20-01-22",0,2,0,0,0,0,35.41611111111111,51.15222222222222
"OIZJ","JASK","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OIZJ 221600Z 09017KT 7000 SCT035 BKN080 21/17 Q1018 20-01-22",0,2,0,0,0,0,25.6536111,57.7988889
"OIMC","SARAKHS","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OIMC 221600Z 10014KT CAVOK 03/01 Q1024 20-01-22",0,0,0,0,0,0,36.488055555555555,61.07
"OISL","LAR","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OISL 221600Z 13004KT 9999 SCT040 13/06 Q1018 20-01-22",0,0,0,0,0,0,27.673055555555557,54.38722222222222
"OISY","YASOUJ","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OISY 221600Z 00000KT 3000 TSRA FEW030CB SCT035 OVC070 01/01 Q1018 20-01-22",0,0,3.3,2.5,8,0,30.696944444444444,51.55
"OITM","MARAGHEH/SAHAND","IRN","20-01-22","""2020-01-22T16:00:00.000Z""","OITM 221600Z 10004KT 7000 FEW035 M05/M07 Q1015 20-01-22",0,0,0,2.5,0,0,37.34805555555556,46.13305555555556
"OJAI","AMMAN/QUEEN ALIA","JOR","20-01-22","""2020-01-22T16:00:00.000Z""","OJAI 221600Z 28010KT 4000 BR SCT030 BKN035 06/05 Q1021 NOSIG 20-01-22",0,0,0,0,0,0,31.722555555555555,35.99321388888889
"OJAM","AMMAN/MARKA","JOR","20-01-22","""2020-01-22T16:00:00.000Z""","OJAM 221600Z 30007KT 4000 HZ FEW025 SCT030 06/04 Q1020 NOSIG 20-01-22",0,0,0,0,0,0,31.972702777777776,35.991569444444444
"OKBK","KUWAIT/INTL AIRPORT","KWT","20-01-22","""2020-01-22T16:00:00.000Z""","OKBK 221600Z 27008KT CAVOK 16/M01 Q1017 NOSIG 20-01-22",0,0,0,0,0,0,29.226766666666666,47.97995277777778
"OMRK","RAS AL KHAIMAH INTERNATIONAL","ARE","20-01-22","""2020-01-22T16:00:00.000Z""","OMRK 221600Z 10012KT CAVOK 22/15 Q1017 A3006 20-01-22",0,0,0,0,0,0,25.613333333333333,55.93888888888888
"OMFJ","FUJAIRAH INTERNATIONAL","ARE","20-01-22","""2020-01-22T16:00:00.000Z""","OMFJ 221600Z 16001KT 9999 FEW025 23/15 Q1018 A3007 20-01-22",0,0,0,0,0,0,25.112222222222222,56.32416666666667
"OMDW","DUBAI/AL MAKTOUM INTERNATIONAL","ARE","20-01-22","""2020-01-22T16:00:00.000Z""","OMDW 221600Z 36007KT CAVOK 19/15 Q1018 NOSIG 20-01-22",0,0,0,0,0,0,24.918333333333333,55.175555555555555
"OMDB","DUBAI INTERNATIONAL","ARE","20-01-22","""2020-01-22T16:00:00.000Z""","OMDB 221600Z 03007KT 360V070 CAVOK 23/16 Q1017 NOSIG 20-01-22",0,0,0,0,0,0,25.252777777777776,55.364444444444445
"OMAL","AL AIN INTERNATIONAL","ARE","20-01-22","""2020-01-22T16:00:00.000Z""","OMAL 221600Z 14004KT CAVOK 22/03 Q1018 NOSIG 20-01-22",0,0,0,0,0,0,24.261666666666667,55.60916666666667
"OMAD","ABU DHABI/AL BATEEN EXECUTIVE AIRPORT","ARE","20-01-22","""2020-01-22T16:00:00.000Z""","OMAD 221600Z 03007KT CAVOK 20/14 Q1017 NOSIG 20-01-22",0,0,0,0,0,0,24.428333333333335,54.45805555555556
"OMAA","ABU DHABI INTERNATIONAL","ARE","20-01-22","""2020-01-22T16:00:00.000Z""","OMAA 221600Z 02009KT CAVOK 20/12 Q1016 NOSIG 20-01-22",0,0,0,0,0,0,24.43305555555556,54.651111111111106
"OLBA","RAFFIC HARIRI INTL BEIRUT","LBN","20-01-22","""2020-01-22T16:00:00.000Z""","OLBA 221600Z 34009KT 310V010 8000 -RA BKN030 13/05 Q1023 NOSIG 20-01-22",0,0,0,0,0,0,33.819050000000004,35.490027777777776
"OMSJ","SHARJAH INTERNATIONAL","ARE","20-01-22","""2020-01-22T16:00:00.000Z""","OMSJ 221600Z 36005KT CAVOK 21/16 Q1017 NOSIG 20-01-22",0,0,0,0,0,0,25.329166666666666,55.51611111111111
"OPMT","MULTAN/INTL.","PAK","20-01-22","""2020-01-22T16:30:00.000Z""","OPMT 221630Z 00000KT 4000 FU NSC 13/09 Q1023 NOSIG 20-01-22",0,0,0,0,0,0,30.203222222222223,71.41911111111112
"OPPS","PESHAWAR/BKIAP INTL.","PAK","20-01-22","""2020-01-22T16:30:00.000Z""","OPPS 221630Z 23004KT 5000 HZ SKC FEW040 10/03 Q1024 20-01-22",0,0,0,0,0,0,33.99391388888889,71.51458333333333
"OPKC","KARACHI/JIAP","PAK","20-01-22","""2020-01-22T16:25:00.000Z""","OPKC 221625Z 03007KT 5000 HZ NSC 17/05 Q1022 NOSIG 20-01-22",0,0,0,0,0,0,24.908558333333332,67.16276111111112
"OPLA","LAHORE/ALLAP","PAK","20-01-22","""2020-01-22T16:25:00.000Z""","OPLA 221625Z 00000KT 4000 FU NSC 13/07 Q1022 RMK QFE996 RMK A30.17 20-01-22",0,0,0,0,0,0,31.52156111111111,74.40457500000001
"OPNH","NAWABSHAH","PAK","20-01-22","""2020-01-22T16:00:00.000Z""","OPNH 221600Z 31506KT 4000 FU NSC 16/06 Q1022 NOSIG 20-01-22",0,0,0,0,0,0,26.219441666666665,68.39005277777778
"OPSK","SUKKUR","PAK","20-01-22","""2020-01-22T16:00:00.000Z""","OPSK 221600Z 00000KT 3000 HZ NSC 14/09 Q1022 NOSIG 20-01-22",0,0,0,0,0,0,27.722016666666665,68.79182777777777
"OPST","SIALKOT INTERNATIONAL","PAK","20-01-22","""2020-01-22T16:00:00.000Z""","OPST 221600Z 31006KT 4000 FU NSC 09/06 Q1022 NOSIG RH80 20-01-22",0,0,0,0,0,0,32.535738888888886,74.36383055555555
"OOMS","MUSCAT/MUSCAT INTL","OMN","20-01-22","""2020-01-22T15:50:00.000Z""","OOMS 221550Z 08011KT CAVOK 24/18 Q1016 NOSIG 20-01-22",0,0,0,0,0,0,23.592858333333332,58.281797222222224
"OOSA","SALALAH","OMN","20-01-22","""2020-01-22T15:50:00.000Z""","OOSA 221550Z 13008KT 9999 FEW030 25/16 Q1016 NOSIG 20-01-22",0,0,0,0,0,0,17.03872777777778,54.091297222222224
"OTBD","DOHA INTERNATIONAL","QAT","20-01-22","""2020-01-22T16:30:00.000Z""","OTBD 221630Z AUTO 09009KT CAVOK 20/15 Q1016 NOSIG 20-01-22",0,0,0,0,0,0,25.261058333333335,51.56509444444444
"ORBI","BAGHDAD INTERNATIONAL AIRPORT","IRQ","20-01-22","""2020-01-22T16:00:00.000Z""","ORBI 221600Z 21005KT 9999 SCT030 BKN060 09/08 Q1014 NOSIG 20-01-22",0,0,0,0,0,0,33.26253888888889,44.23457777777778
"ORER","ERBIL INTL AIRPORT","IRQ","20-01-22","""2020-01-22T16:00:00.000Z""","ORER 221600Z VRB02KT 7000 NSC 08/05 Q1016 NOSIG 20-01-22",0,0,0,0,0,0,36.238055555555555,43.946666666666665
"ORMM","BASRAH INTL AIRPORT","IRQ","20-01-22","""2020-01-22T16:00:00.000Z""","ORMM 221600Z 24010KT CAVOK 13/04 Q1016 NOSIG 20-01-22",0,0,0,0,0,0,30.549069444444445,47.66214166666666
"ORNI","AL NAJAF","IRQ","20-01-22","""2020-01-22T16:00:00.000Z""","ORNI 221600Z 31008KT 7000 FEW025CB BKN030 09/08 Q1015 TEMPO -TS SHRA 20-01-22",0,0,0,0,1.3,0,31.989722222222223,44.40416666666667
"OSDI","DAMASCUS/INTL","SYR","20-01-22","""2020-01-22T16:00:00.000Z""","OSDI 221600Z 11010KT 9999 FEW030 08/04 Q1019 20-01-22",0,0,0,0,0,0,33.41083333333333,36.513333333333335
"OSLK","BASSEL AL ASSAD INTL. LATTAKIA","SYR","20-01-22","""2020-01-22T16:00:00.000Z""","OSLK 221600Z 03006KT 9999 FEW030 10/05 Q1020 20-01-22",0,0,0,0,0,0,35.40990277777777,35.94783611111111
"UAAA","ALMATY","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UAAA 221630Z VRB01MPS 0700 R05L/1900N R05R/1900 -SN FZFG OVC033 M04/M05 Q1027 R88/6/0150 NOSIG 20-01-22",4,0,10,10,0,0,43.355555555555554,77.04388888888889
"UACC","ASTANA","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UACC 221630Z 21013MPS 1800 R22/P2000 SN BLSN SCT012 OVC030 M06/M08 Q1011 R22/4/2045 TEMPO 22013G18MPS 0600 SN BLSN RMK QFE727/0969 20-01-22",0,0,10,10,0,1,51.0225,71.46611111111112
"UADD","TARAZ","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UADD 221630Z 23002MPS 9999 SCT040 OVC100 M01/M04 Q1025 R13/0///65 NOSIG RMK QFE711/0948 20-01-22",0,0,0,0,0,0,42.85416666666667,71.30277777777778
"UAII","SHYMKENT","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UAII 221630Z 22002MPS 9000 NSC M02/M03 Q1027 R10/0///70 NOSIG RMK QFE735/0980 20-01-22",0,0,0,2.5,0,0,42.365,69.47555555555556
"UAKK","KARAGANDA","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UAKK 221630Z 23013MPS 0900 R23/2000 SHSN BLSN OVC017CB M07/M09 Q1015 R23/820552 NOSIG RMK QFE715/0953 20-01-22",0,0,10,10,8,0,49.67166666666667,73.33527777777778
"UARR","URALSK","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UARR 221630Z 25006MPS 9999 BKN010 OVC026 01/M00 Q0995 R22/220550 NOSIG RMK QFE743/0990 20-01-22",0,0,0,2.5,0,0,51.151944444444446,51.54388888888889
"UASP","PAVLODAR","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UASP 221630Z 21008MPS 9999 -SN DRSN SCT049 OVC070 M05/M08 Q1016 R21/710260 NOSIG RMK QFE750/1001 20-01-22",0,0,10,10,0,0,52.195277777777775,77.07333333333332
"UATE","AKTAU","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UATE 221630Z 26009G14MPS 240V300 9999 BKN023CB OVC043 07/03 Q1014 R30/2///60 NOSIG RMK QFE759/1012 20-01-22",0,2,0,0,3.3,0,43.86,51.090833333333336
"UATG","ATYRAU","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UATG 221630Z 25009MPS 5000 BR BKN008 OVC020CB 01/01 Q1006 R32/82//55 NOSIG RMK QFE756/1009 20-01-22",0,0,0,7.5,4,0,47.121944444444445,51.82
"UATT","AKTOBE","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UATT 221630Z 25011MPS 3400 -SN BLSN BKN008 OVC036 M01/M02 Q0995 R13/390137 NOSIG RMK QFE727/0969 20-01-22",0,0,10,10,0,1,50.24583333333334,57.20666666666667
"UAUU","KOSTANAY","KAZ","20-01-22","""2020-01-22T16:30:00.000Z""","UAUU 221630Z 20013MPS 0300 R15/1000N +SN BLSN BKN009 OVC040 M04/M05 Q0990 R15/890140 NOSIG RMK QFE726/0969 20-01-22",10,0,10,10,0,1,53.20722222222223,63.54888888888889
"UBBB","HEYDAR ALIYEV INTERNATIONAL AIRPORT","AZE","20-01-22","""2020-01-22T16:30:00.000Z""","UBBB 221630Z 15002KT CAVOK 03/00 Q1017 R88/D NOSIG 20-01-22",0,0,0,0,0,0,40.469722222222224,50.05138888888889
"UAOO","KYZYLORDA","KAZ","20-01-22","""2020-01-22T16:00:00.000Z""","UAOO 221600Z 22008MPS 9999 BKN046 M01/M07 Q1023 NOSIG RMK QFE755/1007 20-01-22",0,0,0,0,0,0,44.70638888888889,65.59083333333332
"UBBG","GANJA","AZE","20-01-22","""2020-01-22T16:30:00.000Z""","UBBG 221630Z 27014KT 9999 SCT100 06/M05 Q1019 R30/CLRD// NOSIG 20-01-22",0,0,0,0,0,0,40.73888888888889,46.32
"UBBN","NAKHCHIVAN","AZE","20-01-22","""2020-01-22T16:30:00.000Z""","UBBN 221630Z 01006KT 8000 FEW080 M02/M04 Q1018 R14R/CLRD// NOSIG RMK MT OBSC QFE689 20-01-22",0,0,0,2.5,0,0,39.18873333333333,45.457280555555556
"UCFM","BISHKEK/MANAS","KGZ","20-01-22","""2020-01-22T16:30:00.000Z""","UCFM 221630Z 10001MPS 0350 0300S R08/1000U -SN FZFG SCT010 OVC033 M04/M04 Q1026 R08/520294 TEMPO 0150 SN FZFG BKN002 20-01-22",0,0,10,10,0,1,43.06127222222222,74.47750833333333
"UCFO","OSH","KGZ","20-01-22","""2020-01-22T16:30:00.000Z""","UCFO 221630Z VRB01MPS 0650 0500W R12/1200N FZFG VV004 M02/M02 Q1028 R12/2///95 TEMPO 0200 FZFG 20-01-22",4,0,10,10,0,0,40.60899722222222,72.79321388888889
"UGKO","KUTAISI/KOPITNARI","GEO","20-01-22","""2020-01-22T16:30:00.000Z""","UGKO 221630Z 19003KT 160V220 9999 SCT027 OVC048 04/03 Q1025 R25/29//50 NOSIG 20-01-22",0,0,0,0,0,0,42.176825,42.48271388888889
"UGTB","TBILISI/TBILISI","GEO","20-01-22","""2020-01-22T16:30:00.000Z""","UGTB 221630Z 31022G32KT CAVOK 04/M03 Q1021 NOSIG 20-01-22",0,6,0,0,0,0,41.669155555555555,44.95479166666667
"UBBL","LENKORAN","AZE","20-01-22","""2020-01-22T16:00:00.000Z""","UBBL 221600Z 00000KT 9999 NSC 02/M01 Q1021 R33/CLRD// NOSIG RMK MT OP 20-01-22",0,0,0,0,0,0,38.75861111111111,48.80638888888888
"UBBQ","GABALA","AZE","20-01-22","""2020-01-22T16:00:00.000Z""","UBBQ 221600Z 29004KT 9999 SCT180 03/M03 Q1018 R16/////// NOSIG RMK MT OP 20-01-22",0,0,0,0,0,0,40.80888888888889,47.72527777777778
"UBBY","ZAGATALA","AZE","20-01-22","""2020-01-22T16:00:00.000Z""","UBBY 221600Z 09006KT 9999 FEW050 BKN100 02/M01 Q1020 R33/CLRD// NOSIG RMK MT OP 20-01-22",0,0,0,0,0,0,41.56222222222222,46.66722222222222
"UDSG","GYUMRI","ARM","20-01-22","""2020-01-22T16:30:00.000Z""","UDSG 221630Z VRB01KT 9000 FEW049 M06/M12 Q1017 R02/CLRD70 NOSIG 20-01-22",0,0,0,0,0,0,40.75055555555556,43.85944444444445
"UDYZ","YEREVAN","ARM","20-01-22","""2020-01-22T16:30:00.000Z""","UDYZ 221630Z VRB01KT 9999 NSC M01/M07 Q1019 R09/010070 NOSIG 20-01-22",0,0,0,0,0,0,40.14722222222222,44.395833333333336
"UEEE","YAKUTSK","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UEEE 221630Z 35002MPS 1800 R23L/P2000N BR NSC M38/M42 Q1016 R23L/450145 NOSIG RMK QFE753 20-01-22",0,0,0,10,0,0,62.093333333333334,129.77333333333334
"UGSB","BATUMI","GEO","20-01-22","""2020-01-22T16:30:00.000Z""","UGSB 221630Z 12008KT 9999 FEW036 BKN070 05/03 Q1026 R13/29//55 NOSIG 20-01-22",0,0,0,0,0,0,41.61017777777778,41.59943888888889
"UHHH","KHABAROVSK/NOVY","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UHHH 221630Z 25006MPS CAVOK M15/M19 Q1021 R23L/420150 NOSIG RMK QFE759/1012 20-01-22",0,0,0,0,0,0,48.528055555555554,135.18805555555556
"UASK","UST-KAMENOGORSK","KAZ","20-01-22","""2020-01-22T16:00:00.000Z""","UASK 221600Z 24006MPS 2700 SHSN DRSN BKN020CB OVC042 M04/M05 Q1024 R30/450340 NOSIG RMK QFE743/0990 20-01-22",0,0,10,10,6.7,0,50.03666666666666,82.49361111111111
"UHBB","BLAGOVESHCHENSK/IGNATYEVO","RUS","20-01-22","""2020-01-22T16:00:00.000Z""","UHBB 221600Z 18002MPS 8000 NSC M21/M25 Q1020 R36/420250 NOSIG RMK QFE747/0997 20-01-22",0,0,0,0,0,0,50.425555555555555,127.41250000000001
"UHMA","ANADYR/UGOLNY","RUS","20-01-22","""2020-01-22T16:00:00.000Z""","UHMA 221600Z 01002MPS 340V040 CAVOK M33/M36 Q1011 R01/////// NOSIG RMK TDZ R01/01002G03MPS END R01/04002MPS QFE755/1006 20-01-22",0,0,0,0,0,0,64.735,177.73833333333332
"UHMM","MAGADAN/SOKOL","RUS","20-01-22","""2020-01-22T16:00:00.000Z""","UHMM 221600Z 03002MPS 290V090 9999 NSC M40/M44 Q1010 RMK QFE743 20-01-22",0,0,0,0,0,0,59.91111111111111,150.72055555555556
"ULMM","MURMANSK","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","ULMM 221630Z 31006MPS 1600 1300SE R31/P2000U SHSN BLSN SCT009 BKN019CB M05/M07 Q0995 R31///99// TEMPO 29011G19MPS 0200 +SHSN BLSN VV001 RMK OBST OBSC QFE739 20-01-22",0,0,10,10,6.7,1,68.78166666666667,32.75111111111111
"ULLI","SANKT-PETERBURG/PULKOVO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","ULLI 221630Z 32010G15MPS 9999 BKN040 M00/M07 Q1005 R88/090060 NOSIG 20-01-22",0,2,0,0,0,0,59.80027777777777,30.2625
"ULAA","ARKHANGELSK/TALAGI","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","ULAA 221630Z 34005MPS 300V030 9999 BKN017CB M04/M07 Q0988 R26/590339 NOSIG RMK QFE739/0986 20-01-22",0,0,0,0,3.3,0,64.60027777777778,40.71666666666667
"UIUU","ULAN-UDE/MUKHINO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UIUU 221630Z 26004MPS 9999 SCT046CB M16/M19 Q1026 R26/820550 NOSIG RMK QFE725/0967 20-01-22",0,0,0,0,2,0,51.80777777777777,107.43833333333333
"UIII","IRKUTSK","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UIII 221630Z VRB01MPS CAVOK M20/M22 Q1028 R30/490142 NOSIG RMK QFE726/0968 20-01-22",0,0,0,0,0,0,52.26722222222222,104.39472222222223
"UIBB","BRATSK","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UIBB 221630Z AUTO 26002MPS 220V280 9999 // NCD M26/M28 Q1024 RMK QFE724/0966 20-01-22",0,0,0,0,0,0,56.370555555555555,101.69861111111112
"UIAA","CHITA/KADALA","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UIAA 221630Z AUTO 22003MPS 9999 NCD M18/M27 Q1017 RMK QFE704/0939 20-01-22",0,0,0,0,0,0,52.02611111111111,113.30499999999999
"UHWW","VLADIVOSTOK/KNEVICHI","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UHWW 221630Z 22002MPS 6000 NSC M16/M19 Q1024 R25L/0///70 NOSIG RMK QFE767 20-01-22",0,0,0,0,0,0,43.39805555555556,132.14888888888888
"UHSS","YUZHNO-SAKHALINSK/KHOMUTOVO","RUS","20-01-22","""2020-01-22T16:00:00.000Z""","UHSS 221600Z 30001MPS 5000 FU BKN038CB M10/M12 Q1016 R19/490550 NOSIG RMK QFE760/1014 20-01-22",0,0,0,0,3.3,0,46.88861111111111,142.7175
"UHPP","PETROPAVLOVSK-KAMCHATSKY/YELIZOVO","RUS","20-01-22","""2020-01-22T16:00:00.000Z""","UHPP 221600Z 01006MPS 9999 NSC M18/M24 Q1007 R34L/CLRD70 NOSIG RMK QFE752/1002 20-01-22",0,0,0,0,0,0,53.169444444444444,158.45055555555555
"ULWC","CHEREPOVETS","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","ULWC 221630Z 32002MPS 8000 -SHSN BKN020CB M02/M04 Q0992 R03/490538 NOSIG RMK QFE735/0980 20-01-22",0,0,10,10,4,0,59.27611111111111,38.01888888888889
"UNTT","TOMSK/BOGASHEVO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UNTT 221630Z 18005MPS 4800 -SHSN SCT018CB BKN029 M10/M12 Q1014 R21/490140 NOSIG RMK QFE746 20-01-22",0,0,10,10,3.3,0,56.38305555555556,85.21055555555556
"UNOO","OMSK/TSENTRALNY","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UNOO 221630Z 20007MPS 9999 BKN033CB M05/M08 Q1004 R25/390136 NOSIG RMK QFE745 20-01-22",0,0,0,0,3.3,0,54.967222222222226,73.31027777777777
"UNNT","NOVOSIBIRSK/TOLMACHEVO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UNNT 221630Z 18006MPS 8000 -SN OVC033 M07/M09 Q1014 R25/390138 R16/390136 NOSIG RMK QFE751/1001 20-01-22",0,0,6.7,7.5,0,0,55.03333333333333,82.59916666666666
"UNKL","KRASNOYARSK/YEMELYANOVO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UNKL 221630Z 00000MPS 5000 BR NSC M25/M28 Q1021 R29/810260 NOSIG RMK QFE740 20-01-22",0,0,0,10,0,0,56.17305555555555,92.49333333333334
"UNEE","KEMEROVO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UNEE 221630Z 14003MPS 2600 -SN BR OVC043 M10/M11 Q1016 R23/451040 NOSIG RMK QFE739 20-01-22",0,0,6.7,7.5,0,0,55.269999999999996,86.10749999999999
"UNBB","BARNAUL/MIKHAYLOVKA","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UNBB 221630Z 21005MPS 9999 BKN040 M07/M09 Q1017 R24/420248 NOSIG RMK QFE741 20-01-22",0,0,0,2.5,0,0,53.36333333333334,83.53972222222222
"UNAA","ABAKAN","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UNAA 221630Z 00000MPS 6000 NSC M19/M21 Q1024 R02/810155 NOSIG RMK QFE745 20-01-22",0,0,0,0,0,0,53.74,91.38527777777779
"UMKK","KALININGRAD/KHRABROVO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","UMKK 221630Z 34009MPS 9999 BKN032 05/M01 Q1022 R24/190095 NOSIG RMK QFE765/1020 20-01-22",0,0,0,0,0,0,54.89,20.592499999999998
"URKA","ANAPA/VITYAZEVO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URKA 221630Z 23010G15MPS 9999 BKN019 08/04 Q1014 R22/010065 NOSIG RMK QFE755/1007 20-01-22",0,2,0,0,0,0,45.00222222222222,37.34722222222222
"URKK","KRASNODAR/PASHKOVSKIY","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URKK 221630Z 22011MPS 9999 BKN027CB BKN046 07/03 Q1013 R23L/290060 NOSIG RMK QFE756 20-01-22",0,0,0,0,3.3,0,45.03472222222222,39.17027777777778
"URML","MAKHACHKALA/UYTASH","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URML 221630Z 19003MPS 130V260 9999 NSC 05/M00 Q1015 R14/01//70 NOSIG RMK QFE761/1015 20-01-22",0,0,0,0,0,0,42.81679722222223,47.652408333333334
"URMM","MINERALNYYE VODY","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URMM 221630Z 06001MPS 9999 NSC 02/M04 Q1012 R30/090070 NOSIG RMK QFE730/0974 20-01-22",0,0,0,0,0,0,44.22680555555556,43.08302777777778
"URMO","VLADIKAVKAZ/BESLAN","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URMO 221630Z 09004MPS 9999 BKN/// M01/M04 Q1011 R09/010070 NOSIG RMK QFE715/0953 20-01-22",0,0,0,0,0,0,43.20527777777778,44.60666666666667
"URMT","STAVROPOL/SHPAKOVSKOYE","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URMT 221630Z 29010MPS 9999 FEW027 03/M02 Q1009 R25/190060 NOSIG RMK QFE718 20-01-22",0,0,0,0,0,0,45.10916666666667,42.112500000000004
"URSS","SOCHI","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URSS 221630Z 13005G10MPS 9999 SCT023CB OVC043 06/01 Q1023 WS ALL RWY R02/010070 R06/010070 NOSIG RMK R06/13006G09MPS MT OBSC QFE766 20-01-22",0,2,0,0,2,0,43.44444444444444,39.94694444444444
"URWA","ASTRAKHAN","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URWA 221630Z 24008MPS 9999 OVC019 03/M00 Q1008 R27/290055 NOSIG RMK QFE758/1011 20-01-22",0,0,0,0,0,0,46.28333333333333,48.006388888888885
"URWI","ELISTA","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URWI 221630Z 27008MPS 7000 OVC009 02/01 Q1007 R27/190055 TEMPO 29011G18MPS 1000 -SHRASN BR BKN003 BKN020CB 20-01-22",0,0,0,2.5,0,0,46.374722222222225,44.323888888888895
"URMN","NALCHIK","RUS","20-01-22","""2020-01-22T16:00:00.000Z""","URMN 221600Z 26002MPS 9999 NSC 01/M04 Q1010 R24/010070 NOSIG RMK QFE721 20-01-22",0,0,0,0,0,0,43.513333333333335,43.63666666666666
"URWW","VOLGOGRAD/GUMRAK","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","URWW 221630Z 26008MPS 9999 BKN008 01/M00 Q1001 R24/290060 NOSIG RMK OBST OBSC 20-01-22",0,0,0,2.5,0,0,48.780277777777776,44.33555555555556
"USTR","TYUMEN/ROSHCHINO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","USTR 221630Z 17008MPS 9000 -SN DRSN BKN013 M03/M05 Q0986 R21/390045 R30/390045 TEMPO 1000 SN BLSN VV004 RMK QFE730/0974 20-01-22",0,0,10,10,0,0,57.16833333333333,65.31611111111111
"USSS","YEKATERINBURG/KOLTSOVO","RUS","20-01-22","""2020-01-22T16:30:00.000Z""","USSS 221630Z 16004MPS 9999 -SN SCT039 M04/M05 Q0980 R08L/490235 NOSIG RMK QFE715/0954 20-01-22",0,0,6.7,7.5,0,0,56.74305555555556,60.80305555555555
